"scenario","variable","unit","period","region","value"
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"CZE",9063.6785651814
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"DEU",12253.5905551121
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"DNK",13602.610036977
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"ESP",7806.11023352898
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"EST",5588.09819809106
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"FIN",9878.30234573076
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"FRA",11337.9597596053
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"GBR",12795.0445956266
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"GRC",7388.9896945451
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"HRV",8436.29118398828
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"HUN",5517.70710941599
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"IND",671.391902959791
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"IRL",7603.93809000518
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"ITA",10146.3803493258
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"JPN",7351.77105618789
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"LTU",6846.13479569494
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"LUX",18603.8698893716
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"LVA",5003.96806226415
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"MEX",5228.73019790579
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"MIE",4187.01188445412
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"MLT",3070.65213425986
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"NCD",4536.42254592534
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"NLD",13516.9998374531
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"OAS",942.886055763854
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"OCD",10370.8618213244
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"POL",4722.26604517099
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"PRT",5000.90709790897
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"ROU",2634.98298751383
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"RUS",7358.41320516046
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"SVK",5637.05672057636
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"SVN",8155.89810270851
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"SWE",13753.8096553473
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"USA",16460.4220776372
"SSP2_rcpNoC","gdppop","2005USD/capita",1962,"ZAF",5337.16685887552
"SSP2_rcpNoC","gdp","M2005USD",1962,"AFR",333521.113162413
"SSP2_rcpNoC","gdp","M2005USD",1962,"AUT",81985.5956316471
"SSP2_rcpNoC","gdp","M2005USD",1962,"BEL",104815.107028046
"SSP2_rcpNoC","gdp","M2005USD",1962,"BGR",22285.028841423
"SSP2_rcpNoC","gdp","M2005USD",1962,"BRA",264593.887481041
"SSP2_rcpNoC","gdp","M2005USD",1962,"CHN",189067.016946268
"SSP2_rcpNoC","gdp","M2005USD",1962,"CYP",2845.46390499514
"SSP2_rcpNoC","gdp","M2005USD",1962,"CZE",87234.8245391588
"SSP2_rcpNoC","gdp","M2005USD",1962,"DEU",907081.647657166
"SSP2_rcpNoC","gdp","M2005USD",1962,"DNK",63221.2179393292
"SSP2_rcpNoC","gdp","M2005USD",1962,"ESP",242171.814811115
"SSP2_rcpNoC","gdp","M2005USD",1962,"EST",6938.31124900842
"SSP2_rcpNoC","gdp","M2005USD",1962,"FIN",44367.831922616
"SSP2_rcpNoC","gdp","M2005USD",1962,"FRA",545578.644008331
"SSP2_rcpNoC","gdp","M2005USD",1962,"GBR",681646.839580078
"SSP2_rcpNoC","gdp","M2005USD",1962,"GRC",62423.9065741158
"SSP2_rcpNoC","gdp","M2005USD",1962,"HRV",35450.1729294019
"SSP2_rcpNoC","gdp","M2005USD",1962,"HUN",55517.7012248526
"SSP2_rcpNoC","gdp","M2005USD",1962,"IND",314112.405120996
"SSP2_rcpNoC","gdp","M2005USD",1962,"IRL",21565.1486201592
"SSP2_rcpNoC","gdp","M2005USD",1962,"ITA",516242.251664505
"SSP2_rcpNoC","gdp","M2005USD",1962,"JPN",704534.923856598
"SSP2_rcpNoC","gdp","M2005USD",1962,"LTU",19602.8800672531
"SSP2_rcpNoC","gdp","M2005USD",1962,"LUX",5967.19126701593
"SSP2_rcpNoC","gdp","M2005USD",1962,"LVA",10916.5866690826
"SSP2_rcpNoC","gdp","M2005USD",1962,"MEX",212545.728308029
"SSP2_rcpNoC","gdp","M2005USD",1962,"MIE",367282.681112634
"SSP2_rcpNoC","gdp","M2005USD",1962,"MLT",994.584226286769
"SSP2_rcpNoC","gdp","M2005USD",1962,"NCD",828753.933255665
"SSP2_rcpNoC","gdp","M2005USD",1962,"NLD",159577.496294022
"SSP2_rcpNoC","gdp","M2005USD",1962,"OAS",384584.673179506
"SSP2_rcpNoC","gdp","M2005USD",1962,"OCD",733607.844701525
"SSP2_rcpNoC","gdp","M2005USD",1962,"POL",143124.800430065
"SSP2_rcpNoC","gdp","M2005USD",1962,"PRT",44978.0834249868
"SSP2_rcpNoC","gdp","M2005USD",1962,"ROU",49212.3915154514
"SSP2_rcpNoC","gdp","M2005USD",1962,"RUS",902075.233233826
"SSP2_rcpNoC","gdp","M2005USD",1962,"SVK",23890.9061484661
"SSP2_rcpNoC","gdp","M2005USD",1962,"SVN",13079.1978365104
"SSP2_rcpNoC","gdp","M2005USD",1962,"SWE",104000.642044158
"SSP2_rcpNoC","gdp","M2005USD",1962,"USA",3110827.54786442
"SSP2_rcpNoC","gdp","M2005USD",1962,"ZAF",98212.4523676186
"SSP2_rcpNoC","pop","Mcapita",1962,"AFR",277.0980063899
"SSP2_rcpNoC","pop","Mcapita",1962,"AUT",7.129864
"SSP2_rcpNoC","pop","Mcapita",1962,"BEL",9.220578
"SSP2_rcpNoC","pop","Mcapita",1962,"BGR",8.012946
"SSP2_rcpNoC","pop","Mcapita",1962,"BRA",76.573248
"SSP2_rcpNoC","pop","Mcapita",1962,"CHN",669.251388
"SSP2_rcpNoC","pop","Mcapita",1962,"CYP",0.577691
"SSP2_rcpNoC","pop","Mcapita",1962,"CZE",9.62466
"SSP2_rcpNoC","pop","Mcapita",1962,"DEU",74.025784
"SSP2_rcpNoC","pop","Mcapita",1962,"DNK",4.647727
"SSP2_rcpNoC","pop","Mcapita",1962,"ESP",31.023366
"SSP2_rcpNoC","pop","Mcapita",1962,"EST",1.241623
"SSP2_rcpNoC","pop","Mcapita",1962,"FIN",4.491443
"SSP2_rcpNoC","pop","Mcapita",1962,"FRA",48.119649
"SSP2_rcpNoC","pop","Mcapita",1962,"GBR",53.274284
"SSP2_rcpNoC","pop","Mcapita",1962,"GRC",8.448233
"SSP2_rcpNoC","pop","Mcapita",1962,"HRV",4.202104
"SSP2_rcpNoC","pop","Mcapita",1962,"HUN",10.061734
"SSP2_rcpNoC","pop","Mcapita",1962,"IND",467.852537
"SSP2_rcpNoC","pop","Mcapita",1962,"IRL",2.83605
"SSP2_rcpNoC","pop","Mcapita",1962,"ITA",50.87945
"SSP2_rcpNoC","pop","Mcapita",1962,"JPN",95.832
"SSP2_rcpNoC","pop","Mcapita",1962,"LTU",2.86335
"SSP2_rcpNoC","pop","Mcapita",1962,"LUX",0.32075
"SSP2_rcpNoC","pop","Mcapita",1962,"LVA",2.181586
"SSP2_rcpNoC","pop","Mcapita",1962,"MEX",40.649588
"SSP2_rcpNoC","pop","Mcapita",1962,"MIE",87.719522
"SSP2_rcpNoC","pop","Mcapita",1962,"MLT",0.3239
"SSP2_rcpNoC","pop","Mcapita",1962,"NCD",182.6888754003
"SSP2_rcpNoC","pop","Mcapita",1962,"NLD",11.805689
"SSP2_rcpNoC","pop","Mcapita",1962,"OAS",407.8803274569
"SSP2_rcpNoC","pop","Mcapita",1962,"OCD",70.7374042139
"SSP2_rcpNoC","pop","Mcapita",1962,"POL",30.3085
"SSP2_rcpNoC","pop","Mcapita",1962,"PRT",8.993985
"SSP2_rcpNoC","pop","Mcapita",1962,"ROU",18.67655
"SSP2_rcpNoC","pop","Mcapita",1962,"RUS",122.591
"SSP2_rcpNoC","pop","Mcapita",1962,"SVK",4.238188
"SSP2_rcpNoC","pop","Mcapita",1962,"SVN",1.603649
"SSP2_rcpNoC","pop","Mcapita",1962,"SWE",7.561588
"SSP2_rcpNoC","pop","Mcapita",1962,"USA",188.988322
"SSP2_rcpNoC","pop","Mcapita",1962,"ZAF",18.401608
"SSP2_rcpNoC","CDD","dK/a",1963,"AFR",2061.79774285326
"SSP2_rcpNoC","CDD","dK/a",1963,"AUT",117.092
"SSP2_rcpNoC","CDD","dK/a",1963,"BEL",64.7864
"SSP2_rcpNoC","CDD","dK/a",1963,"BGR",384.421
"SSP2_rcpNoC","CDD","dK/a",1963,"BRA",1920.4
"SSP2_rcpNoC","CDD","dK/a",1963,"CHN",950.684518780538
"SSP2_rcpNoC","CDD","dK/a",1963,"CYP",1356.37
"SSP2_rcpNoC","CDD","dK/a",1963,"CZE",106.072
"SSP2_rcpNoC","CDD","dK/a",1963,"DEU",85.2155
"SSP2_rcpNoC","CDD","dK/a",1963,"DNK",30
"SSP2_rcpNoC","CDD","dK/a",1963,"ESP",408.902
"SSP2_rcpNoC","CDD","dK/a",1963,"EST",63.8265
"SSP2_rcpNoC","CDD","dK/a",1963,"FIN",30
"SSP2_rcpNoC","CDD","dK/a",1963,"FRA",111.983
"SSP2_rcpNoC","CDD","dK/a",1963,"GBR",30
"SSP2_rcpNoC","CDD","dK/a",1963,"GRC",787.476
"SSP2_rcpNoC","CDD","dK/a",1963,"HRV",342.237
"SSP2_rcpNoC","CDD","dK/a",1963,"HUN",339.119
"SSP2_rcpNoC","CDD","dK/a",1963,"IND",2831.19
"SSP2_rcpNoC","CDD","dK/a",1963,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",1963,"ITA",399.05
"SSP2_rcpNoC","CDD","dK/a",1963,"JPN",617.594
"SSP2_rcpNoC","CDD","dK/a",1963,"LTU",156.008
"SSP2_rcpNoC","CDD","dK/a",1963,"LUX",65.4055
"SSP2_rcpNoC","CDD","dK/a",1963,"LVA",99.7124
"SSP2_rcpNoC","CDD","dK/a",1963,"MEX",1125.14
"SSP2_rcpNoC","CDD","dK/a",1963,"MIE",1106.8522093052
"SSP2_rcpNoC","CDD","dK/a",1963,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",1963,"NCD",1011.96656141651
"SSP2_rcpNoC","CDD","dK/a",1963,"NLD",49.1767
"SSP2_rcpNoC","CDD","dK/a",1963,"OAS",2429.64965731081
"SSP2_rcpNoC","CDD","dK/a",1963,"OCD",374.356541043151
"SSP2_rcpNoC","CDD","dK/a",1963,"POL",169.77
"SSP2_rcpNoC","CDD","dK/a",1963,"PRT",263.274
"SSP2_rcpNoC","CDD","dK/a",1963,"ROU",380.845
"SSP2_rcpNoC","CDD","dK/a",1963,"RUS",180.507
"SSP2_rcpNoC","CDD","dK/a",1963,"SVK",145.786
"SSP2_rcpNoC","CDD","dK/a",1963,"SVN",169.991
"SSP2_rcpNoC","CDD","dK/a",1963,"SWE",30
"SSP2_rcpNoC","CDD","dK/a",1963,"USA",770.42650163265
"SSP2_rcpNoC","CDD","dK/a",1963,"ZAF",627.924
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"AFR",1272.96408629551
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"AUT",11869.479692179
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"BEL",11788.7501603294
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"BGR",2880.80100968594
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"BRA",3488.92400730222
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"CHN",302.602218541042
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"CYP",5055.14187997508
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"CZE",9252.51082247643
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"DEU",12511.9904134276
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"DNK",13625.990149219
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"ESP",8434.30522643276
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"EST",5419.50705077886
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"FIN",10152.4105180326
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"FRA",11736.800100987
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"GBR",13187.9615279276
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"GRC",8029.7497615873
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"HRV",8558.43324109691
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"HUN",5804.24893773672
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"IND",697.299121347261
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"IRL",7894.667798359
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"ITA",10627.0197722002
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"JPN",7843.23871320319
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"LTU",6618.98822819821
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"LUX",18863.3092867495
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"LVA",4799.93779017323
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"MEX",5481.41104850078
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"MIE",4239.44598344418
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"MLT",3191.98098773108
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"NCD",4486.53650481737
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"NLD",13840.0202598572
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"OAS",970.474136533794
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"OCD",10740.9013755041
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"POL",4937.19598282922
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"PRT",5245.29526341104
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"ROU",2828.75994810609
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"RUS",7130.34394733765
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"SVK",5796.05331266016
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"SVN",8351.22908227513
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"SWE",14366.3102938082
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"USA",16918.1189946772
"SSP2_rcpNoC","gdppop","2005USD/capita",1963,"ZAF",5531.74394908545
"SSP2_rcpNoC","gdp","M2005USD",1963,"AFR",361504.617516392
"SSP2_rcpNoC","gdp","M2005USD",1963,"AUT",85173.142939415
"SSP2_rcpNoC","gdp","M2005USD",1963,"BEL",109514.777576923
"SSP2_rcpNoC","gdp","M2005USD",1963,"BGR",23271.5282723894
"SSP2_rcpNoC","gdp","M2005USD",1963,"BRA",275115.679961365
"SSP2_rcpNoC","gdp","M2005USD",1963,"CHN",207567.011176375
"SSP2_rcpNoC","gdp","M2005USD",1963,"CYP",2921.43220928204
"SSP2_rcpNoC","gdp","M2005USD",1963,"CZE",89478.1176232605
"SSP2_rcpNoC","gdp","M2005USD",1963,"DEU",934825.268481445
"SSP2_rcpNoC","gdp","M2005USD",1963,"DNK",63830.719212184
"SSP2_rcpNoC","gdp","M2005USD",1963,"ESP",263965.507099142
"SSP2_rcpNoC","gdp","M2005USD",1963,"EST",6822.38438742232
"SSP2_rcpNoC","gdp","M2005USD",1963,"FIN",45922.4898679113
"SSP2_rcpNoC","gdp","M2005USD",1963,"FRA",572799.036352539
"SSP2_rcpNoC","gdp","M2005USD",1963,"GBR",707861.830441361
"SSP2_rcpNoC","gdp","M2005USD",1963,"GRC",68089.2668220997
"SSP2_rcpNoC","gdp","M2005USD",1963,"HRV",36214.2228838434
"SSP2_rcpNoC","gdp","M2005USD",1963,"HUN",58552.9556586943
"SSP2_rcpNoC","gdp","M2005USD",1963,"IND",332979.833899741
"SSP2_rcpNoC","gdp","M2005USD",1963,"IRL",22520.7240949888
"SSP2_rcpNoC","gdp","M2005USD",1963,"ITA",544656.017364807
"SSP2_rcpNoC","gdp","M2005USD",1963,"JPN",759319.626302627
"SSP2_rcpNoC","gdp","M2005USD",1963,"LTU",19188.1159241352
"SSP2_rcpNoC","gdp","M2005USD",1963,"LUX",6113.59853983551
"SSP2_rcpNoC","gdp","M2005USD",1963,"LVA",10612.273659112
"SSP2_rcpNoC","gdp","M2005USD",1963,"MEX",229889.721604797
"SSP2_rcpNoC","gdp","M2005USD",1963,"MIE",383251.016956872
"SSP2_rcpNoC","gdp","M2005USD",1963,"MLT",1029.57346759266
"SSP2_rcpNoC","gdp","M2005USD",1963,"NCD",836242.764660081
"SSP2_rcpNoC","gdp","M2005USD",1963,"NLD",165609.211868763
"SSP2_rcpNoC","gdp","M2005USD",1963,"OAS",406662.155785119
"SSP2_rcpNoC","gdp","M2005USD",1963,"OCD",775532.743440888
"SSP2_rcpNoC","gdp","M2005USD",1963,"POL",151631.163024651
"SSP2_rcpNoC","gdp","M2005USD",1963,"PRT",47366.8783084202
"SSP2_rcpNoC","gdp","M2005USD",1963,"ROU",53174.605190506
"SSP2_rcpNoC","gdp","M2005USD",1963,"RUS",883877.435711975
"SSP2_rcpNoC","gdp","M2005USD",1963,"SVK",24818.7988177171
"SSP2_rcpNoC","gdp","M2005USD",1963,"SVN",13503.6952403955
"SSP2_rcpNoC","gdp","M2005USD",1963,"SWE",109246.135623894
"SSP2_rcpNoC","gdp","M2005USD",1963,"USA",3243990.61135645
"SSP2_rcpNoC","gdp","M2005USD",1963,"ZAF",104545.950123352
"SSP2_rcpNoC","pop","Mcapita",1963,"AFR",283.9865015897
"SSP2_rcpNoC","pop","Mcapita",1963,"AUT",7.175811
"SSP2_rcpNoC","pop","Mcapita",1963,"BEL",9.28977
"SSP2_rcpNoC","pop","Mcapita",1963,"BGR",8.078145
"SSP2_rcpNoC","pop","Mcapita",1963,"BRA",78.854019
"SSP2_rcpNoC","pop","Mcapita",1963,"CHN",685.94015
"SSP2_rcpNoC","pop","Mcapita",1963,"CYP",0.577913
"SSP2_rcpNoC","pop","Mcapita",1963,"CZE",9.670685
"SSP2_rcpNoC","pop","Mcapita",1963,"DEU",74.714353
"SSP2_rcpNoC","pop","Mcapita",1963,"DNK",4.684483
"SSP2_rcpNoC","pop","Mcapita",1963,"ESP",31.296651
"SSP2_rcpNoC","pop","Mcapita",1963,"EST",1.258857
"SSP2_rcpNoC","pop","Mcapita",1963,"FIN",4.523309
"SSP2_rcpNoC","pop","Mcapita",1963,"FRA",48.80368
"SSP2_rcpNoC","pop","Mcapita",1963,"GBR",53.674848
"SSP2_rcpNoC","pop","Mcapita",1963,"GRC",8.479625
"SSP2_rcpNoC","pop","Mcapita",1963,"HRV",4.231408
"SSP2_rcpNoC","pop","Mcapita",1963,"HUN",10.087947
"SSP2_rcpNoC","pop","Mcapita",1963,"IND",477.52797
"SSP2_rcpNoC","pop","Mcapita",1963,"IRL",2.85265
"SSP2_rcpNoC","pop","Mcapita",1963,"ITA",51.252
"SSP2_rcpNoC","pop","Mcapita",1963,"JPN",96.812
"SSP2_rcpNoC","pop","Mcapita",1963,"LTU",2.89895
"SSP2_rcpNoC","pop","Mcapita",1963,"LUX",0.3241
"SSP2_rcpNoC","pop","Mcapita",1963,"LVA",2.210919
"SSP2_rcpNoC","pop","Mcapita",1963,"MEX",41.93988
"SSP2_rcpNoC","pop","Mcapita",1963,"MIE",90.401203
"SSP2_rcpNoC","pop","Mcapita",1963,"MLT",0.32255
"SSP2_rcpNoC","pop","Mcapita",1963,"NCD",186.3893816003
"SSP2_rcpNoC","pop","Mcapita",1963,"NLD",11.965966
"SSP2_rcpNoC","pop","Mcapita",1963,"OAS",419.0345115611
"SSP2_rcpNoC","pop","Mcapita",1963,"OCD",72.203692812
"SSP2_rcpNoC","pop","Mcapita",1963,"POL",30.712
"SSP2_rcpNoC","pop","Mcapita",1963,"PRT",9.030355
"SSP2_rcpNoC","pop","Mcapita",1963,"ROU",18.79785
"SSP2_rcpNoC","pop","Mcapita",1963,"RUS",123.96
"SSP2_rcpNoC","pop","Mcapita",1963,"SVK",4.282017
"SSP2_rcpNoC","pop","Mcapita",1963,"SVN",1.616971
"SSP2_rcpNoC","pop","Mcapita",1963,"SWE",7.604328
"SSP2_rcpNoC","pop","Mcapita",1963,"USA",191.74653
"SSP2_rcpNoC","pop","Mcapita",1963,"ZAF",18.899275
"SSP2_rcpNoC","CDD","dK/a",1964,"AFR",1983.39245187658
"SSP2_rcpNoC","CDD","dK/a",1964,"AUT",131.243
"SSP2_rcpNoC","CDD","dK/a",1964,"BEL",129.105
"SSP2_rcpNoC","CDD","dK/a",1964,"BGR",255.186
"SSP2_rcpNoC","CDD","dK/a",1964,"BRA",1739.43
"SSP2_rcpNoC","CDD","dK/a",1964,"CHN",923.731215509102
"SSP2_rcpNoC","CDD","dK/a",1964,"CYP",1219.48
"SSP2_rcpNoC","CDD","dK/a",1964,"CZE",138.435
"SSP2_rcpNoC","CDD","dK/a",1964,"DEU",153.097
"SSP2_rcpNoC","CDD","dK/a",1964,"DNK",30
"SSP2_rcpNoC","CDD","dK/a",1964,"ESP",599.666
"SSP2_rcpNoC","CDD","dK/a",1964,"EST",30
"SSP2_rcpNoC","CDD","dK/a",1964,"FIN",30
"SSP2_rcpNoC","CDD","dK/a",1964,"FRA",213.336
"SSP2_rcpNoC","CDD","dK/a",1964,"GBR",30
"SSP2_rcpNoC","CDD","dK/a",1964,"GRC",628.381
"SSP2_rcpNoC","CDD","dK/a",1964,"HRV",284.173
"SSP2_rcpNoC","CDD","dK/a",1964,"HUN",291.79
"SSP2_rcpNoC","CDD","dK/a",1964,"IND",2866.18
"SSP2_rcpNoC","CDD","dK/a",1964,"IRL",30
"SSP2_rcpNoC","CDD","dK/a",1964,"ITA",418.698
"SSP2_rcpNoC","CDD","dK/a",1964,"JPN",680.086
"SSP2_rcpNoC","CDD","dK/a",1964,"LTU",96.5817
"SSP2_rcpNoC","CDD","dK/a",1964,"LUX",156.687
"SSP2_rcpNoC","CDD","dK/a",1964,"LVA",48.7295
"SSP2_rcpNoC","CDD","dK/a",1964,"MEX",1111.59
"SSP2_rcpNoC","CDD","dK/a",1964,"MIE",1055.630387317
"SSP2_rcpNoC","CDD","dK/a",1964,"MLT",30
"SSP2_rcpNoC","CDD","dK/a",1964,"NCD",949.267516624829
"SSP2_rcpNoC","CDD","dK/a",1964,"NLD",70.2204
"SSP2_rcpNoC","CDD","dK/a",1964,"OAS",2457.78016165747
"SSP2_rcpNoC","CDD","dK/a",1964,"OCD",328.076398941537
"SSP2_rcpNoC","CDD","dK/a",1964,"POL",151.139
"SSP2_rcpNoC","CDD","dK/a",1964,"PRT",428.376
"SSP2_rcpNoC","CDD","dK/a",1964,"ROU",257.408
"SSP2_rcpNoC","CDD","dK/a",1964,"RUS",153.024
"SSP2_rcpNoC","CDD","dK/a",1964,"SVK",136.541
"SSP2_rcpNoC","CDD","dK/a",1964,"SVN",156.334
"SSP2_rcpNoC","CDD","dK/a",1964,"SWE",30
"SSP2_rcpNoC","CDD","dK/a",1964,"USA",759.779638699382
"SSP2_rcpNoC","CDD","dK/a",1964,"ZAF",684.921
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"AFR",1332.19290096687
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"AUT",12451.1502344425
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"BEL",12465.56972481
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"BGR",3064.08483501223
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"BRA",3526.1140606234
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"CHN",330.94287664963
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"CYP",4603.23192297781
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"CZE",9661.75618271094
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"DEU",13120.2399106049
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"DNK",14653.6003862918
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"ESP",8841.98719839129
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"EST",5987.06109149222
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"FIN",10586.8599450224
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"FRA",12340.6997143683
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"GBR",13702.6220546914
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"GRC",8610.66638682729
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"HRV",8881.33557114419
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"HUN",6061.78894004142
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"IND",729.870888902453
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"IRL",8162.30491093087
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"ITA",10859.6900397627
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"JPN",8573.60668439684
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"LTU",7376.89993960003
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"LUX",20114.3998390477
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"LVA",5471.12099336796
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"MEX",5925.90283323515
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"MIE",4517.16026187904
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"MLT",3394.15391183493
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"NCD",4741.44889048714
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"NLD",14660.700021767
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"OAS",998.267650690122
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"OCD",11115.2702286292
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"POL",5101.43301199893
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"PRT",5507.07706379985
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"ROU",2945.11807948763
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"RUS",7896.73107690426
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"SVK",6096.12311229381
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"SVN",8747.22828283153
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"SWE",15067.6901277212
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"USA",17576.3035610648
"SSP2_rcpNoC","gdppop","2005USD/capita",1964,"ZAF",5742.59009208012
"SSP2_rcpNoC","gdp","M2005USD",1964,"AFR",387816.638772243
"SSP2_rcpNoC","gdp","M2005USD",1964,"AUT",89944.6315147162
"SSP2_rcpNoC","gdp","M2005USD",1964,"BEL",116903.521488647
"SSP2_rcpNoC","gdp","M2005USD",1964,"BGR",24954.9486851835
"SSP2_rcpNoC","gdp","M2005USD",1964,"BRA",286209.932151276
"SSP2_rcpNoC","gdp","M2005USD",1964,"CHN",232339.493324191
"SSP2_rcpNoC","gdp","M2005USD",1964,"CYP",2663.55427789688
